X,f(X)
-11.989370614359492,12.779382913668002
-11.988370614359493,12.740800362088857
-11.987370614359493,12.702481252065352
-11.986370614359494,12.664423563648297
-11.985370614359494,12.62662529728049
-11.984370614359495,12.589084473561922
-11.983370614359496,12.551799133018156
-11.982370614359496,12.514767335871678
-11.981370614359497,12.477987161816577
-11.980370614359497,12.44145670979597
-11.979370614359498,12.405174097782613
-11.978370614359498,12.369137462562385
-11.977370614359499,12.3333449595205
-11.9763706143595,12.297794762430897
-11.9753706143595,12.262485063248095
-11.9743706143595,12.227414071902095
-11.973370614359501,12.192580016095643
-11.972370614359502,12.157981141104662
-11.971370614359502,12.123615709580832
-11.970370614359503,12.089482001357172
-11.969370614359503,12.055578313255879
-11.968370614359504,12.021902958898886
-11.967370614359504,11.988454268520881
-11.966370614359505,11.955230588784643
-11.965370614359506,11.92223028259899
-11.964370614359506,11.889451728938953
-11.963370614359507,11.856893322668453
-11.962370614359507,11.824553474365045
-11.961370614359508,11.79243061014721
-11.960370614359508,11.760523171503731
-11.959370614359509,11.728829615125372
-11.95837061435951,11.697348412738558
-11.95737061435951,11.66607805094155
-11.95637061435951,11.63501703104231
-11.955370614359511,11.604163868898828
-11.954370614359512,11.573517094761277
-11.953370614359512,11.543075253116298
-11.952370614359513,11.512836902533245
-11.951370614359513,11.482800615512415
-11.950370614359514,11.452964978335265
-11.949370614359514,11.423328590916443
-11.948370614359515,11.393890066657779
-11.947370614359516,11.364648032304185
-11.946370614359516,11.335601127801247
-11.945370614359517,11.30674800615477
-11.944370614359517,11.278087333292062
-11.943370614359518,11.249617787924882
-11.942370614359518,11.221338061414324
-11.941370614359519,11.19324685763719
-11.94037061435952,11.16534289285421
-11.93937061435952,11.137624895579856
-11.93837061435952,11.11009160645379
-11.937370614359521,11.082741778113986
-11.936370614359522,11.055574175071397
-11.935370614359522,11.028587573586154
-11.934370614359523,11.001780761545405
-11.933370614359523,10.975152538342709
-11.932370614359524,10.948701714758752
-11.931370614359524,10.92242711284376
-11.930370614359525,10.896327565801249
-11.929370614359526,10.870401917873341
-11.928370614359526,10.844649024227301
-11.927370614359527,10.819067750843722
-11.926370614359527,10.793656974405998
-11.925370614359528,10.768415582191041
-11.924370614359528,10.743342471961585
-11.923370614359529,10.718436551859677
-11.92237061435953,10.693696740301473
-11.92137061435953,10.669121965873385
-11.92037061435953,10.644711167229543
-11.919370614359531,10.62046329299034
-11.918370614359532,10.596377301642544
-11.917370614359532,10.572452161440252
-11.916370614359533,10.548686850307362
-11.915370614359533,10.525080355741137
-11.914370614359534,10.501631674716835
-11.913370614359534,10.478339813593733
-11.912370614359535,10.455203788022112
